card-link--3ssYv href,heading--2eONR,details--1GUIn,premium-member--3Qd1D,price--3SnqI,updated-time--1DbCk
https://ikman.lk/en/ad/07-bedroom-unfurnished-house-for-sale-in-colombo-a6463-for-sale-colombo,07 Bedroom Unfurnished House for Sale in Colombo (A6463),Bedrooms: 7 | Bathrooms: 7,MEMBER,"Rs 390,000,000",2 days
https://ikman.lk/en/ad/single-story-house-for-sale-piliyandala-for-sale-colombo-121,Single Story House for Sale Piliyandala,Bedrooms: 4 | Bathrooms: 1,MEMBER,"Rs 22,000,000",2 days
https://ikman.lk/en/ad/brand-new-modern-luxury-house-in-talawatugoda-for-sale-colombo,Brand New Modern Luxury House In Talawatugoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 53,500,000",2 days
https://ikman.lk/en/ad/luxury-house-for-sale-in-kohuwala-for-sale-colombo-30,luxury House for sale in kohuwala,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 125,000,000",2 days
https://ikman.lk/en/ad/architecture-designed-brand-new-house-sale-malabe-for-sale-colombo-33,Architecture Designed Brand New House Sale Malabe,Bedrooms: 4 | Bathrooms: 5,MEMBER,"Rs 59,500,000",2 days
https://ikman.lk/en/ad/brand-new-single-storied-house-sale-athurugiriya-for-sale-colombo-39,Brand New single Storied House Sale Athurugiriya,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 31,000,000",2 days
https://ikman.lk/en/ad/single-story-house-for-sale-maharagama-for-sale-colombo-127,Single Story House for Sale Maharagama,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 36,000,000",2 days
https://ikman.lk/en/ad/nivsk-vikinniimtt-for-sale-colombo-393,House for Sale in Piliyandala,Bedrooms: 4 | Bathrooms: 2,,"Rs 34,000,000",2 days
https://ikman.lk/en/ad/4br-residence-overlooking-diyawanna-oya-tributary-in-nawala-sh14694-for-sale-colombo,4BR Residence Overlooking Diyawanna Oya Tributary in Nawala | SH14694,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 222,000,000",2 days
https://ikman.lk/en/ad/colonial-inspired-4-bedroom-two-story-residence-in-piliyandala-sh15329-for-sale-colombo,Colonial Inspired 4-Bedroom Two-Story Residence in Piliyandala | SH15329,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 150,000,000",2 days
https://ikman.lk/en/ad/new-house-for-sale-in-kottawa-horahena-for-sale-colombo-7,New House for Sale in Kottawa ( Horahena ),Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 42,500,000",2 days
https://ikman.lk/en/ad/3-bedroom-two-story-house-for-sale-on-waidya-road-dehiwala-sh15323-for-sale-colombo,"3-Bedroom Two-Story House for Sale on Waidya Road, Dehiwala | SH15323",Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 55,000,000",2 days
https://ikman.lk/en/ad/solid-house-in-12-perch-land-for-sale-mount-lavinia-sh-13591-for-sale-colombo-3,Solid House in 12 Perch land for Sale Mount Lavinia (SH 13591),Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 60,000,000",2 days
https://ikman.lk/en/ad/spacious-3-storey-semi-modern-3-unit-house-for-sale-in-nawala-sh15169-for-sale-colombo,Spacious 3-Storey Semi-Modern 3 Unit House for Sale in Nawala | SH15169,Bedrooms: 7 | Bathrooms: 3,MEMBER,"Rs 130,000,000",2 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-nawala-sh-14865-for-sale-colombo,Two-Storey House for Sale in Nawala (SH 14865),Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 60,000,000",2 days
https://ikman.lk/en/ad/colombo-6-prestige-land-value-offer-renovate-or-rebuild-sh-15131-for-sale-colombo,Colombo 6 Prestige | Land Value Offer Renovate or Rebuild SH 15131,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 125,000,000",2 days
https://ikman.lk/en/ad/4br-elegant-house-in-10-p-land-for-sale-kotikawatta-sh-14167-for-sale-colombo-1,4BR Elegant House in 10 P Land for Sale Kotikawatta (SH 14167),Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 39,000,000",2 days
https://ikman.lk/en/ad/good-condition-house-for-sale-malabe-for-sale-colombo-4,Good Condition House For Sale Malabe,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 35,000,000",2 days
https://ikman.lk/en/ad/luxury-house-sale-in-thalawathugoda-for-sale-colombo-77,Luxury House Sale in Thalawathugoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 67,500,000",2 days
https://ikman.lk/en/ad/well-build-strong-house-sale-homagama-for-sale-colombo,Well Build Strong House Sale Homagama,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 18,800,000",2 days
https://ikman.lk/en/ad/cosy-house-near-kdu-universities-walking-distance-to-galle-rd-for-sale-colombo-10,"Cosy house near KDU, Universities, walking distance to Galle Rd",Bedrooms: 3 | Bathrooms: 4,MEMBER,"Rs 42,000,000",2 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-malabe-for-sale-colombo-108,Two Storey House for Sale in Malabe,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 37,000,000",2 days
https://ikman.lk/en/ad/nidn-kaamr-4k-demhl-nivs-vikinniimtt-piliyandala-madapatha-for-sale-colombo,නිදන කාමර 4ක දෙමහල් නිවස විකිණීමට PILIYANDALA MADAPATHA,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 29,500,000",2 days
https://ikman.lk/en/ad/partly-completed-house-for-sale-in-malabe-for-sale-colombo-5,Partly Completed House for Sale in Malabe,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 32,000,000",2 days
https://ikman.lk/en/ad/three-storey-house-for-sale-in-piliyandala-for-sale-colombo-27,Three Storey House for Sale in Piliyandala,Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 130,000,000",2 days
https://ikman.lk/en/ad/single-storey-house-for-sale-in-athurugiriya-for-sale-colombo-47,Single Storey House for Sale in Athurugiriya,Bedrooms: 2 | Bathrooms: 2,MEMBER,"Rs 29,500,000",2 days
https://ikman.lk/en/ad/house-for-sale-in-ratmalana-for-sale-colombo-908,House For Sale In Ratmalana,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 18,000,000",2 days
https://ikman.lk/en/ad/88-perch-2-story-unit-house-for-sale-in-colombo-5-cvvv-a2-for-sale-colombo-1,8.8 Perch 2 Story Unit House For Sale In Colombo 5 CVVV-A2,Bedrooms: 6 | Bathrooms: 6,MEMBER,"Rs 145,000,000",2 days
https://ikman.lk/en/ad/two-storied-house-for-sale-in-colombo-05-for-sale-colombo-30,Two Storied House For Sale In Colombo 05,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 55,000,000",2 days
https://ikman.lk/en/ad/beautifully-designed-two-storied-house-for-sale-in-mount-lavinia-for-sale-colombo-5,Beautifully Designed Two Storied House For Sale In Mount Lavinia,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 115,000,000",2 days
https://ikman.lk/en/ad/prime-233-perch-3-storey-home-baddagana-kotte-for-sale-colombo,"Prime 23.3-Perch 3-Storey Home – Baddagana, Kotte",Bedrooms: 4 | Bathrooms: 3,,"Rs 95,000,000",2 days
https://ikman.lk/en/ad/pdinciytt-saaedu-demhl-sukhoopbhoogii-nivsk-vikinniimtt-piliyandala-for-sale-colombo-1,පදිංචියට සෑදු දෙමහල් සුඛෝපභෝගී නිවසක් විකිණීමට - Piliyandala,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 34,500,000",2 days
https://ikman.lk/en/ad/moratuwa-rawathawatte-50m-to-galle-road-house-for-sale-colombo,Moratuwa / Rawathawatte 50m to Galle Road House,Bedrooms: 2 | Bathrooms: 1,,"Rs 32,000,000",2 days
https://ikman.lk/en/ad/two-story-house-for-sale-in-angoda-for-sale-colombo-127,Two Story House for Sale in Angoda,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 35,000,000",2 days
https://ikman.lk/en/ad/fully-furnished-luxury-residence-for-sale-kohuwala-for-sale-colombo-1,Fully Furnished Luxury Residence for Sale – Kohuwala,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 125,000,000",2 days
https://ikman.lk/en/ad/brand-new-modern-luxury-house-for-sale-in-piliyandala-for-sale-colombo-1,Brand New Modern Luxury House for Sale in Piliyandala,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 44,000,000",2 days
https://ikman.lk/en/ad/luxury-3-storey-house-with-pool-thalapathpitiya-for-sale-colombo,Luxury 3-Storey House with Pool – Thalapathpitiya,Bedrooms: 4 | Bathrooms: 5,MEMBER,"Rs 115,000,000",2 days
https://ikman.lk/en/ad/moratuwa-old-galle-road-house-for-sale-for-sale-colombo-1,"Moratuwa, Old Galle Road House for Sale",Bedrooms: 3 | Bathrooms: 2,,"Rs 60,000,000",2 days
https://ikman.lk/en/ad/two-storied-brand-new-house-for-sale-athurugiriya-for-sale-colombo-27,Two Storied Brand New House For Sale Athurugiriya,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 37,500,000",2 days
https://ikman.lk/en/ad/half-build-house-for-sale-kottawa-for-sale-colombo,Half Build House For Sale Kottawa,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 14,500,000",2 days
https://ikman.lk/en/ad/luxury-6br-house-for-sale-jayanthipura-battaramulla-for-sale-colombo,"Luxury 6BR House for Sale – Jayanthipura, Battaramulla",Bedrooms: 6 | Bathrooms: 6,MEMBER,"Rs 450,000,000",2 days
https://ikman.lk/en/ad/brand-new-3-bedrooms-house-for-sale-in-piliyandala-polgasowita-for-sale-colombo-30,Brand New 3 Bedrooms House for sale in Piliyandala Polgasowita,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 22,500,000",2 days
https://ikman.lk/en/ad/modern-brand-new-single-house-sale-athurugiriya-for-sale-colombo,Modern Brand New Single House Sale Athurugiriya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 32,000,000",2 days
https://ikman.lk/en/ad/house-for-sale-in-wellampitiya-for-sale-colombo-4906,House for Sale in Wellampitiya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 18,000,000",2 days
https://ikman.lk/en/ad/single-storied-house-for-sale-with-furniture-for-sale-colombo,Single Storied House For Sale With Furniture,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 26,000,000",2 days
https://ikman.lk/en/ad/house-for-sale-rajagiriya-for-sale-colombo-431,House for Sale Rajagiriya,Bedrooms: 4 | Bathrooms: 4,,"Rs 78,000,000",2 days
https://ikman.lk/en/ad/three-storey-house-for-sale-in-wellampitiya-for-sale-colombo-125,Three Storey House for Sale in Wellampitiya,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 19,500,000",2 days
https://ikman.lk/en/ad/salepiliyandala-semi-furnished-3-story-house-for-salenzms3073-for-sale-colombo,"Sale,Piliyandala, Semi Furnished 3 Story House For Sale(NZMS3073)",Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 66,000,000",2 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-wellampitiya-for-sale-colombo-1071,Two Storey House for Sale in Wellampitiya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 9,500,000",2 days
https://ikman.lk/en/ad/good-condition-house-sale-athurugiriya-for-sale-colombo-14,Good Condition House Sale Athurugiriya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 18,000,000",2 days
https://ikman.lk/en/ad/single-story-house-for-sale-in-wellampitiya-for-sale-colombo-864,Single Story House for Sale in Wellampitiya,Bedrooms: 3 | Bathrooms: 1,MEMBER,"Rs 9,500,000",2 days
https://ikman.lk/en/ad/mount-lavinia-elegant-two-storey-family-home-for-sale-templers-road-for-sale-colombo,Mount Lavinia Elegant Two-Storey Family Home for Sale – Templers Road,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 88,000,000",2 days
https://ikman.lk/en/ad/three-storey-house-for-sale-in-rajagiriya-for-sale-colombo-3,Three Storey House for Sale in Rajagiriya,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 35,000,000",2 days
https://ikman.lk/en/ad/architectural-designed-brand-new-luxury-house-for-sale-piliyandala-for-sale-colombo-5,Architectural Designed Brand New Luxury House for Sale - Piliyandala,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 29,500,000",2 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-kotte-for-sale-colombo-9,Two Storey House for Sale in Kotte,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 57,000,000",2 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-delkanda-nugegoda-for-sale-colombo-1,"Two Storey House for Sale in Delkanda, Nugegoda",Bedrooms: 6 | Bathrooms: 3,MEMBER,"Rs 50,000,000",2 days
https://ikman.lk/en/ad/two-story-house-for-sale-in-papiliyana-nugegoda-for-sale-colombo-3,"Two Story House for Sale in Papiliyana, Nugegoda",Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 60,000,000",2 days
https://ikman.lk/en/ad/house-for-sale-for-sale-colombo-27339,House for Sale Padukka,Bedrooms: 3 | Bathrooms: 1,,"Rs 14,000,000",2 days
https://ikman.lk/en/ad/new-luxury-house-for-sale-talawatugoda-for-sale-colombo,New Luxury House For Sale Talawatugoda,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 48,000,000",2 days
https://ikman.lk/en/ad/house-for-sale-in-kottawa-for-sale-colombo-2633,House for Sale in Kottawa,Bedrooms: 2 | Bathrooms: 1,,"Rs 19,500,000",2 days
https://ikman.lk/en/ad/modern-spacious-luxury-house-in-talawatugoda-for-sale-colombo,Modern Spacious Luxury House In Talawatugoda,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 135,000,000",2 days
https://ikman.lk/en/ad/modern-brand-new-house-sale-malabe-for-sale-colombo-19,Modern Brand New House Sale Malabe,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 26,500,000",2 days
https://ikman.lk/en/ad/nidn-kaamr-3k-tnimhl-nivs-vikinniimtt-piliyandala-kesbawa-for-sale-colombo-33,නිදන කාමර 3ක තනිමහල් නිවස විකිණීමට Piliyandala Kesbawa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 24,500,000",2 days
https://ikman.lk/en/ad/brand-new-house-sale-in-siddamulla-piliyandala-off-kudamaduwa-rd-for-sale-colombo,Brand-New House Sale in Siddamulla Piliyandala off Kudamaduwa Rd,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 41,000,000",2 days
https://ikman.lk/en/ad/modern-single-storied-house-in-malabe-for-sale-colombo,Modern Single Storied House In Malabe,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 28,500,000",2 days
https://ikman.lk/en/ad/luxury-brand-new-2-story-house-for-sale-in-makandana-piliyandala-for-sale-colombo,Luxury Brand-New 2 Story House for Sale in Makandana Piliyandala,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 39,500,000",2 days
https://ikman.lk/en/ad/ah183-135-perch-two-storey-house-for-sale-in-mattegoda-for-sale-colombo,(AH183) 13.5 Perch Two Storey House for Sale in Mattegoda,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 36,500,000",2 days
https://ikman.lk/en/ad/rh567-brand-new-modern-luxury-house-for-sale-in-ratmalana-for-sale-colombo-21,(RH567) Brand New Modern Luxury House for Sale in Ratmalana,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 29,900,000",2 days
https://ikman.lk/en/ad/two-storey-house-for-sale-in-himbutana-road-idh-for-sale-colombo-5,Two Storey House For Sale in Himbutana Road IDH,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 37,000,000",2 days
https://ikman.lk/en/ad/luxury-house-for-sale-katubedda-moratuwa-for-sale-colombo-42,"Luxury House for Sale – Katubedda, Moratuwa",Bedrooms: 4 | Bathrooms: 5,MEMBER,"Rs 68,000,000",2 days
https://ikman.lk/en/ad/luxury-modern-house-for-sale-in-piliyandala-madapatha-road-for-sale-colombo-2,Luxury Modern House for sale in Piliyandala Madapatha Road,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 42,000,000",2 days
https://ikman.lk/en/ad/brand-new-4-bedrooms-house-for-sale-in-homagama-pitipana-for-sale-colombo,Brand New 4 Bedrooms House for Sale in Homagama Pitipana,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 19,000,000",2 days
https://ikman.lk/en/ad/modern-2-story-house-in-ratmalana-for-sale-colombo-1,Modern 2-Story House in Ratmalana,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 34,000,000",2 days
https://ikman.lk/en/ad/house-in-boralesgamuwa-for-sale-walking-distance-to-maharagama-lake-for-sale-colombo,House in Boralesgamuwa For Sale - Walking Distance to Maharagama Lake,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 39,800,000",2 days
https://ikman.lk/en/ad/luxury-house-with-3-bedrooms-bathrooms-baddagana-kotte-for-sale-colombo,Luxury House With 3 Bedrooms Bathrooms - Baddagana Kotte,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 79,000,000",2 days
https://ikman.lk/en/ad/brand-new-house-in-homagama-meegoda-watareka-miigodd-vttraek-for-sale-colombo,Brand-New House in Homagama Meegoda Watareka මීගොඩ - වටරැක,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 19,200,000",2 days
https://ikman.lk/en/ad/house-for-sale-in-pannipitiya-for-sale-colombo-1274,House for Sale in Pannipitiya,Bedrooms: 5 | Bathrooms: 3,MEMBER,"Rs 65,000,000",2 days
https://ikman.lk/en/ad/house-for-sale-borelesgamuwa-for-sale-colombo,House for Sale Borelesgamuwa,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 47,000,000",2 days
https://ikman.lk/en/ad/solid-house-for-sale-borelesgamuwa-for-sale-colombo-1,Solid House for Sale Borelesgamuwa,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 47,000,000",2 days
https://ikman.lk/en/ad/super-house-for-sale-malabe-for-sale-colombo-6,Super House For Sale Malabe,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 34,000,000",2 days
https://ikman.lk/en/ad/strong-structure-brand-new-house-sale-homagama-for-sale-colombo-1,Strong Structure Brand New House Sale Homagama,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 17,500,000",2 days
https://ikman.lk/en/ad/luxurious-brand-new-house-sale-malabe-for-sale-colombo-29,Luxurious Brand New House Sale Malabe,Bedrooms: 4 | Bathrooms: 5,MEMBER,"Rs 59,500,000",2 days
https://ikman.lk/en/ad/brand-new-luxury-house-for-sale-malabe-for-sale-colombo-251,Brand New Luxury House For Sale Malabe,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 49,000,000",2 days
https://ikman.lk/en/ad/two-storied-4-bed-with-house-sale-athurugiriya-for-sale-colombo-3,Two Storied 4 Bed With House Sale Athurugiriya,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 38,500,000",2 days
https://ikman.lk/en/ad/completed-brand-new-house-in-thalahena-for-sale-colombo,Completed Brand New House In Thalahena,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 29,000,000",2 days
https://ikman.lk/en/ad/super-single-house-sale-homagama-for-sale-colombo,Super Single House Sale Homagama,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 23,000,000",2 days
https://ikman.lk/en/ad/luxury-brand-new-house-sale-talawatugoda-for-sale-colombo-17,Luxury Brand New House sale Talawatugoda,Bedrooms: 4 | Bathrooms: 4,MEMBER,"Rs 69,500,000",2 days
https://ikman.lk/en/ad/new-designed-brand-house-sale-homagama-for-sale-colombo,New Designed Brand House Sale Homagama,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 19,200,000",2 days
https://ikman.lk/en/ad/new-designed-brand-house-in-athurugiriya-for-sale-colombo-16,New Designed Brand House In Athurugiriya,Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 31,500,000",2 days
https://ikman.lk/en/ad/40-p-with-luxury-house-sale-talawatugoda-for-sale-colombo,40 P With Luxury House Sale Talawatugoda,Bedrooms: 5 | Bathrooms: 4,MEMBER,"Rs 145,000,000",2 days
https://ikman.lk/en/ad/addi-20-paartt-muhunlaa-temhl-nivs-haa-kdd-kaamry-vikinniimtt-kk-14772-for-sale-colombo,අඩි 20 පාරට මුහුනලා තෙමහල් නිවස හා කඩ කාමරය විකිණීමට / KK 14772,Bedrooms: 5 | Bathrooms: 2,MEMBER,"Rs 35,000,000",2 days
https://ikman.lk/en/ad/good-condition-house-sale-athurugiriya-for-sale-colombo-12,Good Condition House Sale Athurugiriya,Bedrooms: 4 | Bathrooms: 3,MEMBER,"Rs 35,500,000",2 days
https://ikman.lk/en/ad/brand-new-architect-designed-house-for-sale-in-piliyandala-dampe-rode-for-sale-colombo,Brand New Architect-Designed House for Sale in Piliyandala Dampe rode,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 35,000,000",2 days
https://ikman.lk/en/ad/nidn-kaamr-3k-nviin-nivs-vikinniimtt-piliyandala-kesbawa-for-sale-colombo-46,නිදන කාමර 3ක නවීන නිවස විකිණීමට Piliyandala Kesbawa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 25,000,000",2 days
https://ikman.lk/en/ad/beautiful-single-story-house-for-sale-pannipitiya-for-sale-colombo-6,Beautiful Single Story House for Sale Pannipitiya,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 22,500,000",2 days
https://ikman.lk/en/ad/house-for-sale-piliyandala-for-sale-colombo-3597,House for Sale Piliyandala,Bedrooms: 6 | Bathrooms: 5,MEMBER,"Rs 55,000,000",2 days
https://ikman.lk/en/ad/2br-single-house-for-sale-in-dehiwala-anderson-rd-for-sale-colombo,2BR Single House for Sale in Dehiwala Anderson Rd,Bedrooms: 2 | Bathrooms: 1,MEMBER,"Rs 35,000,000",2 days
https://ikman.lk/en/ad/hoomaagm-kirivttudduv-alutm-tnimhl-nivsk-ikmnin-vikinniimtt-for-sale-colombo,හෝමාගම කිරිවත්තුඩුව අලුත්ම තනිමහල් නිවසක් ඉක්මනින් විකිණීමට,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 17,500,000",2 days
https://ikman.lk/en/ad/khtudduven-alutm-vttinaa-tnimhl-lssn-nivsk-vikinniimtt-kahathuduwa-for-sale-colombo,කහතුඩුවෙන් අලුත්ම වටිනා තනිමහල් ලස්සන නිවසක් විකිණීමට Kahathuduwa,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 19,000,000",2 days
https://ikman.lk/en/ad/a-two-storey-04-bedroom-house-for-sale-in-piliyandala-for-sale-colombo,A Two Storey 04 Bedroom House For Sale In Piliyandala,Bedrooms: 4 | Bathrooms: 2,MEMBER,"Rs 29,500,000",2 days
https://ikman.lk/en/ad/three-storey-house-for-sale-in-talawatugoda-hokandara-road-for-sale-colombo-1,Three Storey House for Sale in Talawatugoda Hokandara road,Bedrooms: 5 | Bathrooms: 5,MEMBER,"Rs 100,000,000",2 days
https://ikman.lk/en/ad/apartment-complex-for-sale-hs113-battaramulla-for-sale-colombo,Apartment Complex for Sale (HS113) - Battaramulla,Bedrooms: 9 | Bathrooms: 6,MEMBER,"Rs 250,000,000",2 days
https://ikman.lk/en/ad/3-bedrooms-house-for-sale-in-high-level-road-colombo-05-p-182-for-sale-colombo-3,3 Bedrooms House for Sale in High Level Road Colombo 05 (P-182),Bedrooms: 3 | Bathrooms: 3,MEMBER,"Rs 90,000,000",2 days
https://ikman.lk/en/ad/brand-new-solid-super-luxury-piliyandala-for-sale-colombo-294,Brand New solid super luxury piliyandala,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 22,500,000",2 days
https://ikman.lk/en/ad/brand-new-modern-super-luxury-1-story-house-for-sale-colombo-1,Brand New Modern super luxury 1 Story House,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 20,000,000",2 days
https://ikman.lk/en/ad/sukhoopbhoogii-ati-nviintm-suvisl-nivs-vikinniimtt-for-sale-colombo,සුඛෝපභෝගී අති නවීනතම සුවිසල් නිවස විකිණීමට,Bedrooms: 3 | Bathrooms: 2,MEMBER,"Rs 25,000,000",2 days
